labels,gender,source,path
fear,female,CREMA,Crema/1043_ITS_FEA_XX.wav
happy,female,CREMA,Crema/1043_ITS_HAP_XX.wav
neutral,female,CREMA,Crema/1043_ITS_NEU_XX.wav
sad,female,CREMA,Crema/1043_ITS_SAD_XX.wav
angry,female,CREMA,Crema/1043_IWL_ANG_XX.wav
disgust,female,CREMA,Crema/1043_IWL_DIS_XX.wav
fear,female,CREMA,Crema/1043_IWL_FEA_XX.wav
happy,female,CREMA,Crema/1043_IWL_HAP_XX.wav
neutral,female,CREMA,Crema/1043_IWL_NEU_XX.wav
sad,female,CREMA,Crema/1043_IWL_SAD_XX.wav
angry,female,CREMA,Crema/1043_IWW_ANG_XX.wav
disgust,female,CREMA,Crema/1043_IWW_DIS_XX.wav
fear,female,CREMA,Crema/1043_IWW_FEA_XX.wav
happy,female,CREMA,Crema/1043_IWW_HAP_XX.wav
neutral,female,CREMA,Crema/1043_IWW_NEU_XX.wav
sad,female,CREMA,Crema/1043_IWW_SAD_XX.wav
angry,female,CREMA,Crema/1043_MTI_ANG_XX.wav
disgust,female,CREMA,Crema/1043_MTI_DIS_XX.wav
fear,female,CREMA,Crema/1043_MTI_FEA_XX.wav
happy,female,CREMA,Crema/1043_MTI_HAP_XX.wav
neutral,female,CREMA,Crema/1043_MTI_NEU_XX.wav
sad,female,CREMA,Crema/1043_MTI_SAD_XX.wav
angry,female,CREMA,Crema/1043_TAI_ANG_XX.wav
disgust,female,CREMA,Crema/1043_TAI_DIS_XX.wav
fear,female,CREMA,Crema/1043_TAI_FEA_XX.wav
happy,female,CREMA,Crema/1043_TAI_HAP_XX.wav
neutral,female,CREMA,Crema/1043_TAI_NEU_XX.wav
sad,female,CREMA,Crema/1043_TAI_SAD_XX.wav
angry,female,CREMA,Crema/1043_TIE_ANG_XX.wav
disgust,female,CREMA,Crema/1043_TIE_DIS_XX.wav
fear,female,CREMA,Crema/1043_TIE_FEA_XX.wav
happy,female,CREMA,Crema/1043_TIE_HAP_XX.wav
neutral,female,CREMA,Crema/1043_TIE_NEU_XX.wav
sad,female,CREMA,Crema/1043_TIE_SAD_XX.wav
angry,female,CREMA,Crema/1043_TSI_ANG_XX.wav
disgust,female,CREMA,Crema/1043_TSI_DIS_XX.wav
fear,female,CREMA,Crema/1043_TSI_FEA_XX.wav
happy,female,CREMA,Crema/1043_TSI_HAP_XX.wav
neutral,female,CREMA,Crema/1043_TSI_NEU_XX.wav
sad,female,CREMA,Crema/1043_TSI_SAD_XX.wav
angry,female,CREMA,Crema/1043_WSI_ANG_XX.wav
disgust,female,CREMA,Crema/1043_WSI_DIS_XX.wav
fear,female,CREMA,Crema/1043_WSI_FEA_XX.wav
happy,female,CREMA,Crema/1043_WSI_HAP_XX.wav
neutral,female,CREMA,Crema/1043_WSI_NEU_XX.wav
sad,female,CREMA,Crema/1043_WSI_SAD_XX.wav
angry,male,CREMA,Crema/1044_DFA_ANG_XX.wav
disgust,male,CREMA,Crema/1044_DFA_DIS_XX.wav
fear,male,CREMA,Crema/1044_DFA_FEA_XX.wav
happy,male,CREMA,Crema/1044_DFA_HAP_XX.wav
neutral,male,CREMA,Crema/1044_DFA_NEU_XX.wav
sad,male,CREMA,Crema/1044_DFA_SAD_XX.wav
angry,male,CREMA,Crema/1044_IEO_ANG_HI.wav
angry,male,CREMA,Crema/1044_IEO_ANG_LO.wav
angry,male,CREMA,Crema/1044_IEO_ANG_MD.wav
disgust,male,CREMA,Crema/1044_IEO_DIS_HI.wav
disgust,male,CREMA,Crema/1044_IEO_DIS_LO.wav
disgust,male,CREMA,Crema/1044_IEO_DIS_MD.wav
fear,male,CREMA,Crema/1044_IEO_FEA_HI.wav
fear,male,CREMA,Crema/1044_IEO_FEA_LO.wav
fear,male,CREMA,Crema/1044_IEO_FEA_MD.wav
happy,male,CREMA,Crema/1044_IEO_HAP_HI.wav
happy,male,CREMA,Crema/1044_IEO_HAP_LO.wav
happy,male,CREMA,Crema/1044_IEO_HAP_MD.wav
neutral,male,CREMA,Crema/1044_IEO_NEU_XX.wav
sad,male,CREMA,Crema/1044_IEO_SAD_HI.wav
sad,male,CREMA,Crema/1044_IEO_SAD_LO.wav
sad,male,CREMA,Crema/1044_IEO_SAD_MD.wav
angry,male,CREMA,Crema/1044_IOM_ANG_XX.wav
disgust,male,CREMA,Crema/1044_IOM_DIS_XX.wav
fear,male,CREMA,Crema/1044_IOM_FEA_XX.wav
happy,male,CREMA,Crema/1044_IOM_HAP_XX.wav
neutral,male,CREMA,Crema/1044_IOM_NEU_XX.wav
sad,male,CREMA,Crema/1044_IOM_SAD_XX.wav
angry,male,CREMA,Crema/1044_ITH_ANG_XX.wav
disgust,male,CREMA,Crema/1044_ITH_DIS_XX.wav
fear,male,CREMA,Crema/1044_ITH_FEA_XX.wav
happy,male,CREMA,Crema/1044_ITH_HAP_XX.wav
neutral,male,CREMA,Crema/1044_ITH_NEU_XX.wav
sad,male,CREMA,Crema/1044_ITH_SAD_XX.wav
angry,male,CREMA,Crema/1044_ITS_ANG_XX.wav
disgust,male,CREMA,Crema/1044_ITS_DIS_XX.wav
fear,male,CREMA,Crema/1044_ITS_FEA_XX.wav
happy,male,CREMA,Crema/1044_ITS_HAP_XX.wav
neutral,male,CREMA,Crema/1044_ITS_NEU_XX.wav
sad,male,CREMA,Crema/1044_ITS_SAD_XX.wav
angry,male,CREMA,Crema/1044_IWL_ANG_XX.wav
disgust,male,CREMA,Crema/1044_IWL_DIS_XX.wav
fear,male,CREMA,Crema/1044_IWL_FEA_XX.wav
happy,male,CREMA,Crema/1044_IWL_HAP_XX.wav
neutral,male,CREMA,Crema/1044_IWL_NEU_XX.wav
sad,male,CREMA,Crema/1044_IWL_SAD_XX.wav
angry,male,CREMA,Crema/1044_IWW_ANG_XX.wav
disgust,male,CREMA,Crema/1044_IWW_DIS_XX.wav
fear,male,CREMA,Crema/1044_IWW_FEA_XX.wav
happy,male,CREMA,Crema/1044_IWW_HAP_XX.wav
neutral,male,CREMA,Crema/1044_IWW_NEU_XX.wav
sad,male,CREMA,Crema/1044_IWW_SAD_XX.wav
angry,male,CREMA,Crema/1044_MTI_ANG_XX.wav
disgust,male,CREMA,Crema/1044_MTI_DIS_XX.wav
fear,male,CREMA,Crema/1044_MTI_FEA_XX.wav
happy,male,CREMA,Crema/1044_MTI_HAP_XX.wav
neutral,male,CREMA,Crema/1044_MTI_NEU_XX.wav
sad,male,CREMA,Crema/1044_MTI_SAD_XX.wav
angry,male,CREMA,Crema/1044_TAI_ANG_XX.wav
disgust,male,CREMA,Crema/1044_TAI_DIS_XX.wav
fear,male,CREMA,Crema/1044_TAI_FEA_XX.wav
happy,male,CREMA,Crema/1044_TAI_HAP_XX.wav
neutral,male,CREMA,Crema/1044_TAI_NEU_XX.wav
sad,male,CREMA,Crema/1044_TAI_SAD_XX.wav
angry,male,CREMA,Crema/1044_TIE_ANG_XX.wav
disgust,male,CREMA,Crema/1044_TIE_DIS_XX.wav
fear,male,CREMA,Crema/1044_TIE_FEA_XX.wav
happy,male,CREMA,Crema/1044_TIE_HAP_XX.wav
neutral,male,CREMA,Crema/1044_TIE_NEU_XX.wav
sad,male,CREMA,Crema/1044_TIE_SAD_XX.wav
angry,male,CREMA,Crema/1044_TSI_ANG_XX.wav
disgust,male,CREMA,Crema/1044_TSI_DIS_XX.wav
fear,male,CREMA,Crema/1044_TSI_FEA_XX.wav
happy,male,CREMA,Crema/1044_TSI_HAP_XX.wav
neutral,male,CREMA,Crema/1044_TSI_NEU_XX.wav
sad,male,CREMA,Crema/1044_TSI_SAD_XX.wav
angry,male,CREMA,Crema/1044_WSI_ANG_XX.wav
disgust,male,CREMA,Crema/1044_WSI_DIS_XX.wav
fear,male,CREMA,Crema/1044_WSI_FEA_XX.wav
happy,male,CREMA,Crema/1044_WSI_HAP_XX.wav
neutral,male,CREMA,Crema/1044_WSI_NEU_XX.wav
sad,male,CREMA,Crema/1044_WSI_SAD_XX.wav
angry,male,CREMA,Crema/1045_DFA_ANG_XX.wav
disgust,male,CREMA,Crema/1045_DFA_DIS_XX.wav
fear,male,CREMA,Crema/1045_DFA_FEA_XX.wav
happy,male,CREMA,Crema/1045_DFA_HAP_XX.wav
neutral,male,CREMA,Crema/1045_DFA_NEU_XX.wav
sad,male,CREMA,Crema/1045_DFA_SAD_XX.wav
angry,male,CREMA,Crema/1045_IEO_ANG_HI.wav
angry,male,CREMA,Crema/1045_IEO_ANG_LO.wav
angry,male,CREMA,Crema/1045_IEO_ANG_MD.wav
disgust,male,CREMA,Crema/1045_IEO_DIS_HI.wav
disgust,male,CREMA,Crema/1045_IEO_DIS_LO.wav
disgust,male,CREMA,Crema/1045_IEO_DIS_MD.wav
fear,male,CREMA,Crema/1045_IEO_FEA_HI.wav
fear,male,CREMA,Crema/1045_IEO_FEA_LO.wav
fear,male,CREMA,Crema/1045_IEO_FEA_MD.wav
happy,male,CREMA,Crema/1045_IEO_HAP_HI.wav
happy,male,CREMA,Crema/1045_IEO_HAP_LO.wav
happy,male,CREMA,Crema/1045_IEO_HAP_MD.wav
neutral,male,CREMA,Crema/1045_IEO_NEU_XX.wav
sad,male,CREMA,Crema/1045_IEO_SAD_HI.wav
sad,male,CREMA,Crema/1045_IEO_SAD_LO.wav
sad,male,CREMA,Crema/1045_IEO_SAD_MD.wav
angry,male,CREMA,Crema/1045_IOM_ANG_XX.wav
disgust,male,CREMA,Crema/1045_IOM_DIS_XX.wav
fear,male,CREMA,Crema/1045_IOM_FEA_XX.wav
happy,male,CREMA,Crema/1045_IOM_HAP_XX.wav
neutral,male,CREMA,Crema/1045_IOM_NEU_XX.wav
sad,male,CREMA,Crema/1045_IOM_SAD_XX.wav
angry,male,CREMA,Crema/1045_ITH_ANG_XX.wav
disgust,male,CREMA,Crema/1045_ITH_DIS_XX.wav
fear,male,CREMA,Crema/1045_ITH_FEA_XX.wav
happy,male,CREMA,Crema/1045_ITH_HAP_XX.wav
neutral,male,CREMA,Crema/1045_ITH_NEU_XX.wav
sad,male,CREMA,Crema/1045_ITH_SAD_XX.wav
angry,male,CREMA,Crema/1045_ITS_ANG_XX.wav
disgust,male,CREMA,Crema/1045_ITS_DIS_XX.wav
fear,male,CREMA,Crema/1045_ITS_FEA_XX.wav
happy,male,CREMA,Crema/1045_ITS_HAP_XX.wav
neutral,male,CREMA,Crema/1045_ITS_NEU_XX.wav
sad,male,CREMA,Crema/1045_ITS_SAD_XX.wav
angry,male,CREMA,Crema/1045_IWL_ANG_XX.wav
disgust,male,CREMA,Crema/1045_IWL_DIS_XX.wav
fear,male,CREMA,Crema/1045_IWL_FEA_XX.wav
happy,male,CREMA,Crema/1045_IWL_HAP_XX.wav
neutral,male,CREMA,Crema/1045_IWL_NEU_XX.wav
sad,male,CREMA,Crema/1045_IWL_SAD_XX.wav
angry,male,CREMA,Crema/1045_IWW_ANG_XX.wav
disgust,male,CREMA,Crema/1045_IWW_DIS_XX.wav
fear,male,CREMA,Crema/1045_IWW_FEA_XX.wav
happy,male,CREMA,Crema/1045_IWW_HAP_XX.wav
neutral,male,CREMA,Crema/1045_IWW_NEU_XX.wav
sad,male,CREMA,Crema/1045_IWW_SAD_XX.wav
angry,male,CREMA,Crema/1045_MTI_ANG_XX.wav
disgust,male,CREMA,Crema/1045_MTI_DIS_XX.wav
fear,male,CREMA,Crema/1045_MTI_FEA_XX.wav
happy,male,CREMA,Crema/1045_MTI_HAP_XX.wav
neutral,male,CREMA,Crema/1045_MTI_NEU_XX.wav
sad,male,CREMA,Crema/1045_MTI_SAD_XX.wav
angry,male,CREMA,Crema/1045_TAI_ANG_XX.wav
disgust,male,CREMA,Crema/1045_TAI_DIS_XX.wav
fear,male,CREMA,Crema/1045_TAI_FEA_XX.wav
happy,male,CREMA,Crema/1045_TAI_HAP_XX.wav
neutral,male,CREMA,Crema/1045_TAI_NEU_XX.wav
sad,male,CREMA,Crema/1045_TAI_SAD_XX.wav
angry,male,CREMA,Crema/1045_TIE_ANG_XX.wav
disgust,male,CREMA,Crema/1045_TIE_DIS_XX.wav
fear,male,CREMA,Crema/1045_TIE_FEA_XX.wav
happy,male,CREMA,Crema/1045_TIE_HAP_XX.wav
neutral,male,CREMA,Crema/1045_TIE_NEU_XX.wav
sad,male,CREMA,Crema/1045_TIE_SAD_XX.wav
angry,male,CREMA,Crema/1045_TSI_ANG_XX.wav
disgust,male,CREMA,Crema/1045_TSI_DIS_XX.wav
fear,male,CREMA,Crema/1045_TSI_FEA_XX.wav
happy,male,CREMA,Crema/1045_TSI_HAP_XX.wav
neutral,male,CREMA,Crema/1045_TSI_NEU_XX.wav
sad,male,CREMA,Crema/1045_TSI_SAD_XX.wav
angry,male,CREMA,Crema/1045_WSI_ANG_XX.wav
disgust,male,CREMA,Crema/1045_WSI_DIS_XX.wav
fear,male,CREMA,Crema/1045_WSI_FEA_XX.wav
happy,male,CREMA,Crema/1045_WSI_HAP_XX.wav
neutral,male,CREMA,Crema/1045_WSI_NEU_XX.wav
sad,male,CREMA,Crema/1045_WSI_SAD_XX.wav
angry,female,CREMA,Crema/1046_DFA_ANG_XX.wav
disgust,female,CREMA,Crema/1046_DFA_DIS_XX.wav
fear,female,CREMA,Crema/1046_DFA_FEA_XX.wav
happy,female,CREMA,Crema/1046_DFA_HAP_XX.wav
neutral,female,CREMA,Crema/1046_DFA_NEU_XX.wav
sad,female,CREMA,Crema/1046_DFA_SAD_XX.wav
angry,female,CREMA,Crema/1046_IEO_ANG_HI.wav
angry,female,CREMA,Crema/1046_IEO_ANG_LO.wav
angry,female,CREMA,Crema/1046_IEO_ANG_MD.wav
disgust,female,CREMA,Crema/1046_IEO_DIS_HI.wav
disgust,female,CREMA,Crema/1046_IEO_DIS_LO.wav
disgust,female,CREMA,Crema/1046_IEO_DIS_MD.wav
fear,female,CREMA,Crema/1046_IEO_FEA_HI.wav
fear,female,CREMA,Crema/1046_IEO_FEA_LO.wav
fear,female,CREMA,Crema/1046_IEO_FEA_MD.wav
happy,female,CREMA,Crema/1046_IEO_HAP_HI.wav
happy,female,CREMA,Crema/1046_IEO_HAP_LO.wav
happy,female,CREMA,Crema/1046_IEO_HAP_MD.wav
neutral,female,CREMA,Crema/1046_IEO_NEU_XX.wav
sad,female,CREMA,Crema/1046_IEO_SAD_HI.wav
sad,female,CREMA,Crema/1046_IEO_SAD_LO.wav
sad,female,CREMA,Crema/1046_IEO_SAD_MD.wav
angry,female,CREMA,Crema/1046_IOM_ANG_XX.wav
disgust,female,CREMA,Crema/1046_IOM_DIS_XX.wav
fear,female,CREMA,Crema/1046_IOM_FEA_XX.wav
happy,female,CREMA,Crema/1046_IOM_HAP_XX.wav
neutral,female,CREMA,Crema/1046_IOM_NEU_XX.wav
sad,female,CREMA,Crema/1046_IOM_SAD_XX.wav
angry,female,CREMA,Crema/1046_ITH_ANG_XX.wav
disgust,female,CREMA,Crema/1046_ITH_DIS_XX.wav
fear,female,CREMA,Crema/1046_ITH_FEA_XX.wav
happy,female,CREMA,Crema/1046_ITH_HAP_XX.wav
neutral,female,CREMA,Crema/1046_ITH_NEU_XX.wav
sad,female,CREMA,Crema/1046_ITH_SAD_XX.wav
angry,female,CREMA,Crema/1046_ITS_ANG_XX.wav
disgust,female,CREMA,Crema/1046_ITS_DIS_XX.wav
fear,female,CREMA,Crema/1046_ITS_FEA_XX.wav
happy,female,CREMA,Crema/1046_ITS_HAP_XX.wav
neutral,female,CREMA,Crema/1046_ITS_NEU_XX.wav
sad,female,CREMA,Crema/1046_ITS_SAD_XX.wav
angry,female,CREMA,Crema/1046_IWL_ANG_XX.wav
disgust,female,CREMA,Crema/1046_IWL_DIS_XX.wav
fear,female,CREMA,Crema/1046_IWL_FEA_XX.wav
happy,female,CREMA,Crema/1046_IWL_HAP_XX.wav
neutral,female,CREMA,Crema/1046_IWL_NEU_XX.wav
sad,female,CREMA,Crema/1046_IWL_SAD_XX.wav
angry,female,CREMA,Crema/1046_IWW_ANG_XX.wav
disgust,female,CREMA,Crema/1046_IWW_DIS_XX.wav
fear,female,CREMA,Crema/1046_IWW_FEA_XX.wav
happy,female,CREMA,Crema/1046_IWW_HAP_XX.wav
neutral,female,CREMA,Crema/1046_IWW_NEU_XX.wav
sad,female,CREMA,Crema/1046_IWW_SAD_XX.wav
angry,female,CREMA,Crema/1046_MTI_ANG_XX.wav
disgust,female,CREMA,Crema/1046_MTI_DIS_XX.wav
fear,female,CREMA,Crema/1046_MTI_FEA_XX.wav
happy,female,CREMA,Crema/1046_MTI_HAP_XX.wav
neutral,female,CREMA,Crema/1046_MTI_NEU_XX.wav
sad,female,CREMA,Crema/1046_MTI_SAD_XX.wav
angry,female,CREMA,Crema/1046_TAI_ANG_XX.wav
disgust,female,CREMA,Crema/1046_TAI_DIS_XX.wav
fear,female,CREMA,Crema/1046_TAI_FEA_XX.wav
happy,female,CREMA,Crema/1046_TAI_HAP_XX.wav
neutral,female,CREMA,Crema/1046_TAI_NEU_XX.wav
sad,female,CREMA,Crema/1046_TAI_SAD_XX.wav
angry,female,CREMA,Crema/1046_TIE_ANG_XX.wav
disgust,female,CREMA,Crema/1046_TIE_DIS_XX.wav
fear,female,CREMA,Crema/1046_TIE_FEA_XX.wav
happy,female,CREMA,Crema/1046_TIE_HAP_XX.wav
neutral,female,CREMA,Crema/1046_TIE_NEU_XX.wav
sad,female,CREMA,Crema/1046_TIE_SAD_XX.wav
angry,female,CREMA,Crema/1046_TSI_ANG_XX.wav
disgust,female,CREMA,Crema/1046_TSI_DIS_XX.wav
fear,female,CREMA,Crema/1046_TSI_FEA_XX.wav
happy,female,CREMA,Crema/1046_TSI_HAP_XX.wav
neutral,female,CREMA,Crema/1046_TSI_NEU_XX.wav
sad,female,CREMA,Crema/1046_TSI_SAD_XX.wav
angry,female,CREMA,Crema/1046_WSI_ANG_XX.wav
disgust,female,CREMA,Crema/1046_WSI_DIS_XX.wav
fear,female,CREMA,Crema/1046_WSI_FEA_XX.wav
happy,female,CREMA,Crema/1046_WSI_HAP_XX.wav
neutral,female,CREMA,Crema/1046_WSI_NEU_XX.wav
sad,female,CREMA,Crema/1046_WSI_SAD_XX.wav
angry,female,CREMA,Crema/1047_DFA_ANG_XX.wav
disgust,female,CREMA,Crema/1047_DFA_DIS_XX.wav
fear,female,CREMA,Crema/1047_DFA_FEA_XX.wav
happy,female,CREMA,Crema/1047_DFA_HAP_XX.wav
neutral,female,CREMA,Crema/1047_DFA_NEU_XX.wav
sad,female,CREMA,Crema/1047_DFA_SAD_XX.wav
angry,female,CREMA,Crema/1047_IEO_ANG_HI.wav
angry,female,CREMA,Crema/1047_IEO_ANG_LO.wav
angry,female,CREMA,Crema/1047_IEO_ANG_MD.wav
disgust,female,CREMA,Crema/1047_IEO_DIS_HI.wav
disgust,female,CREMA,Crema/1047_IEO_DIS_LO.wav
disgust,female,CREMA,Crema/1047_IEO_DIS_MD.wav
fear,female,CREMA,Crema/1047_IEO_FEA_HI.wav
fear,female,CREMA,Crema/1047_IEO_FEA_LO.wav
fear,female,CREMA,Crema/1047_IEO_FEA_MD.wav
happy,female,CREMA,Crema/1047_IEO_HAP_HI.wav
happy,female,CREMA,Crema/1047_IEO_HAP_LO.wav
happy,female,CREMA,Crema/1047_IEO_HAP_MD.wav
neutral,female,CREMA,Crema/1047_IEO_NEU_XX.wav
sad,female,CREMA,Crema/1047_IEO_SAD_HI.wav
sad,female,CREMA,Crema/1047_IEO_SAD_LO.wav
sad,female,CREMA,Crema/1047_IEO_SAD_MD.wav
angry,female,CREMA,Crema/1047_IOM_ANG_XX.wav
disgust,female,CREMA,Crema/1047_IOM_DIS_XX.wav
fear,female,CREMA,Crema/1047_IOM_FEA_XX.wav
happy,female,CREMA,Crema/1047_IOM_HAP_XX.wav
neutral,female,CREMA,Crema/1047_IOM_NEU_XX.wav
sad,female,CREMA,Crema/1047_IOM_SAD_XX.wav
angry,female,CREMA,Crema/1047_ITH_ANG_XX.wav
disgust,female,CREMA,Crema/1047_ITH_DIS_XX.wav
fear,female,CREMA,Crema/1047_ITH_FEA_XX.wav
happy,female,CREMA,Crema/1047_ITH_HAP_XX.wav
neutral,female,CREMA,Crema/1047_ITH_NEU_XX.wav
sad,female,CREMA,Crema/1047_ITH_SAD_XX.wav
angry,female,CREMA,Crema/1047_ITS_ANG_XX.wav
disgust,female,CREMA,Crema/1047_ITS_DIS_XX.wav
fear,female,CREMA,Crema/1047_ITS_FEA_XX.wav
happy,female,CREMA,Crema/1047_ITS_HAP_XX.wav
neutral,female,CREMA,Crema/1047_ITS_NEU_XX.wav
sad,female,CREMA,Crema/1047_ITS_SAD_XX.wav
angry,female,CREMA,Crema/1047_IWL_ANG_XX.wav
disgust,female,CREMA,Crema/1047_IWL_DIS_XX.wav
fear,female,CREMA,Crema/1047_IWL_FEA_XX.wav
happy,female,CREMA,Crema/1047_IWL_HAP_XX.wav
neutral,female,CREMA,Crema/1047_IWL_NEU_XX.wav
sad,female,CREMA,Crema/1047_IWL_SAD_XX.wav
angry,female,CREMA,Crema/1047_IWW_ANG_XX.wav
disgust,female,CREMA,Crema/1047_IWW_DIS_XX.wav
fear,female,CREMA,Crema/1047_IWW_FEA_XX.wav
happy,female,CREMA,Crema/1047_IWW_HAP_XX.wav
neutral,female,CREMA,Crema/1047_IWW_NEU_XX.wav
sad,female,CREMA,Crema/1047_IWW_SAD_XX.wav
angry,female,CREMA,Crema/1047_MTI_ANG_XX.wav
disgust,female,CREMA,Crema/1047_MTI_DIS_XX.wav
fear,female,CREMA,Crema/1047_MTI_FEA_XX.wav
happy,female,CREMA,Crema/1047_MTI_HAP_XX.wav
neutral,female,CREMA,Crema/1047_MTI_NEU_XX.wav
sad,female,CREMA,Crema/1047_MTI_SAD_XX.wav
angry,female,CREMA,Crema/1047_TAI_ANG_XX.wav
disgust,female,CREMA,Crema/1047_TAI_DIS_XX.wav
fear,female,CREMA,Crema/1047_TAI_FEA_XX.wav
happy,female,CREMA,Crema/1047_TAI_HAP_XX.wav
neutral,female,CREMA,Crema/1047_TAI_NEU_XX.wav
sad,female,CREMA,Crema/1047_TAI_SAD_XX.wav
angry,female,CREMA,Crema/1047_TIE_ANG_XX.wav
disgust,female,CREMA,Crema/1047_TIE_DIS_XX.wav
fear,female,CREMA,Crema/1047_TIE_FEA_XX.wav
happy,female,CREMA,Crema/1047_TIE_HAP_XX.wav
neutral,female,CREMA,Crema/1047_TIE_NEU_XX.wav
sad,female,CREMA,Crema/1047_TIE_SAD_XX.wav
angry,female,CREMA,Crema/1047_TSI_ANG_XX.wav
disgust,female,CREMA,Crema/1047_TSI_DIS_XX.wav
fear,female,CREMA,Crema/1047_TSI_FEA_XX.wav
happy,female,CREMA,Crema/1047_TSI_HAP_XX.wav
neutral,female,CREMA,Crema/1047_TSI_NEU_XX.wav
sad,female,CREMA,Crema/1047_TSI_SAD_XX.wav
angry,female,CREMA,Crema/1047_WSI_ANG_XX.wav
disgust,female,CREMA,Crema/1047_WSI_DIS_XX.wav
fear,female,CREMA,Crema/1047_WSI_FEA_XX.wav
happy,female,CREMA,Crema/1047_WSI_HAP_XX.wav
neutral,female,CREMA,Crema/1047_WSI_NEU_XX.wav
sad,female,CREMA,Crema/1047_WSI_SAD_XX.wav
angry,male,CREMA,Crema/1048_DFA_ANG_XX.wav
disgust,male,CREMA,Crema/1048_DFA_DIS_XX.wav
fear,male,CREMA,Crema/1048_DFA_FEA_XX.wav
happy,male,CREMA,Crema/1048_DFA_HAP_XX.wav
neutral,male,CREMA,Crema/1048_DFA_NEU_XX.wav
sad,male,CREMA,Crema/1048_DFA_SAD_XX.wav
angry,male,CREMA,Crema/1048_IEO_ANG_HI.wav
angry,male,CREMA,Crema/1048_IEO_ANG_LO.wav
angry,male,CREMA,Crema/1048_IEO_ANG_MD.wav
disgust,male,CREMA,Crema/1048_IEO_DIS_HI.wav
disgust,male,CREMA,Crema/1048_IEO_DIS_LO.wav
disgust,male,CREMA,Crema/1048_IEO_DIS_MD.wav
fear,male,CREMA,Crema/1048_IEO_FEA_HI.wav
fear,male,CREMA,Crema/1048_IEO_FEA_LO.wav
fear,male,CREMA,Crema/1048_IEO_FEA_MD.wav
happy,male,CREMA,Crema/1048_IEO_HAP_HI.wav
happy,male,CREMA,Crema/1048_IEO_HAP_LO.wav
happy,male,CREMA,Crema/1048_IEO_HAP_MD.wav
neutral,male,CREMA,Crema/1048_IEO_NEU_XX.wav
sad,male,CREMA,Crema/1048_IEO_SAD_HI.wav
sad,male,CREMA,Crema/1048_IEO_SAD_LO.wav
sad,male,CREMA,Crema/1048_IEO_SAD_MD.wav
angry,male,CREMA,Crema/1048_IOM_ANG_XX.wav
disgust,male,CREMA,Crema/1048_IOM_DIS_XX.wav
fear,male,CREMA,Crema/1048_IOM_FEA_XX.wav
happy,male,CREMA,Crema/1048_IOM_HAP_XX.wav
neutral,male,CREMA,Crema/1048_IOM_NEU_XX.wav
sad,male,CREMA,Crema/1048_IOM_SAD_XX.wav
angry,male,CREMA,Crema/1048_ITH_ANG_XX.wav
disgust,male,CREMA,Crema/1048_ITH_DIS_XX.wav
fear,male,CREMA,Crema/1048_ITH_FEA_XX.wav
happy,male,CREMA,Crema/1048_ITH_HAP_XX.wav
neutral,male,CREMA,Crema/1048_ITH_NEU_XX.wav
sad,male,CREMA,Crema/1048_ITH_SAD_XX.wav
angry,male,CREMA,Crema/1048_ITS_ANG_XX.wav
disgust,male,CREMA,Crema/1048_ITS_DIS_XX.wav
fear,male,CREMA,Crema/1048_ITS_FEA_XX.wav
happy,male,CREMA,Crema/1048_ITS_HAP_XX.wav
neutral,male,CREMA,Crema/1048_ITS_NEU_XX.wav
sad,male,CREMA,Crema/1048_ITS_SAD_XX.wav
angry,male,CREMA,Crema/1048_IWL_ANG_XX.wav
disgust,male,CREMA,Crema/1048_IWL_DIS_XX.wav
fear,male,CREMA,Crema/1048_IWL_FEA_XX.wav
happy,male,CREMA,Crema/1048_IWL_HAP_XX.wav
neutral,male,CREMA,Crema/1048_IWL_NEU_XX.wav
sad,male,CREMA,Crema/1048_IWL_SAD_XX.wav
angry,male,CREMA,Crema/1048_IWW_ANG_XX.wav
disgust,male,CREMA,Crema/1048_IWW_DIS_XX.wav
fear,male,CREMA,Crema/1048_IWW_FEA_XX.wav
happy,male,CREMA,Crema/1048_IWW_HAP_XX.wav
neutral,male,CREMA,Crema/1048_IWW_NEU_XX.wav
sad,male,CREMA,Crema/1048_IWW_SAD_XX.wav
angry,male,CREMA,Crema/1048_MTI_ANG_XX.wav
disgust,male,CREMA,Crema/1048_MTI_DIS_XX.wav
fear,male,CREMA,Crema/1048_MTI_FEA_XX.wav
happy,male,CREMA,Crema/1048_MTI_HAP_XX.wav
neutral,male,CREMA,Crema/1048_MTI_NEU_XX.wav
sad,male,CREMA,Crema/1048_MTI_SAD_XX.wav
angry,male,CREMA,Crema/1048_TAI_ANG_XX.wav
disgust,male,CREMA,Crema/1048_TAI_DIS_XX.wav
fear,male,CREMA,Crema/1048_TAI_FEA_XX.wav
happy,male,CREMA,Crema/1048_TAI_HAP_XX.wav
neutral,male,CREMA,Crema/1048_TAI_NEU_XX.wav
sad,male,CREMA,Crema/1048_TAI_SAD_XX.wav
angry,male,CREMA,Crema/1048_TIE_ANG_XX.wav
disgust,male,CREMA,Crema/1048_TIE_DIS_XX.wav
fear,male,CREMA,Crema/1048_TIE_FEA_XX.wav
happy,male,CREMA,Crema/1048_TIE_HAP_XX.wav
neutral,male,CREMA,Crema/1048_TIE_NEU_XX.wav
sad,male,CREMA,Crema/1048_TIE_SAD_XX.wav
angry,male,CREMA,Crema/1048_TSI_ANG_XX.wav
disgust,male,CREMA,Crema/1048_TSI_DIS_XX.wav
